time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1716606570.21106887,0.02185668,3852,0.00054630,0.00000000,0,0.00000093,85497,85491,74,0.00048301
1716606570.31094623,0.02292724,3846,0.00050474,0.00000000,0,0.00000083,85491,85527,72,0.00048671
1716606570.41095209,0.02668836,3875,0.00328332,0.00000000,0,0.00000133,85527,85556,94,0.00049933
1716606570.51090860,0.03381561,3949,0.01032081,0.00000000,0,0.00000126,83909,83979,73,0.00063603
1716606570.61113906,0.02454197,3861,0.00041364,0.00000000,0,0.00000152,79717,79790,81,0.00044981
1716606570.70992804,0.02367706,3887,0.00034784,0.00000000,0,0.00000107,79790,79855,71,0.00047812
1716606570.80996490,0.02294517,3950,0.00035393,0.00000000,0,0.00000097,79855,79927,80,0.00058344
1716606570.91103840,0.02274210,3891,0.00041500,0.00000000,0,0.00000110,79927,80004,86,0.00048923
1716606571.01000714,0.02234644,3863,0.00040988,0.00000000,0,0.00000088,80004,80080,84,0.00048947
1716606571.11011815,0.02216373,3875,0.00028130,0.00000000,0,0.00000110,80080,80137,65,0.00052960
1716606571.20982122,0.02411113,3881,0.00032326,0.00000000,0,0.00000104,80137,80212,90,0.00054713
1716606571.30991483,0.02227353,3896,0.00042620,0.00000000,0,0.00000132,80212,80289,84,0.00070601
1716606571.41006541,0.02434206,3871,0.00062350,0.00000000,0,0.00000126,80289,80366,79,0.00049289
1716606571.50989199,0.02438532,3883,0.00064248,0.00000000,0,0.00000097,80366,80438,78,0.00049704
1716606571.60987306,0.02397459,3906,0.00031592,0.00000000,0,0.00000099,80438,80498,69,0.00050468
1716606571.71008825,0.02360878,3920,0.00026835,0.00000000,0,0.00000093,80498,80560,70,0.00039912
1716606571.81013918,0.02840053,3915,0.00032233,0.00000000,0,0.00000099,80560,80625,78,0.00049368
1716606571.91006255,0.02712665,3930,0.00066884,0.00000000,0,0.00000108,80625,80677,76,0.00048927
1716606572.01005292,0.02292568,3958,0.00034370,0.00000000,0,0.00000092,80677,80744,82,0.00053886
1716606572.10994315,0.02312410,3959,0.00024911,0.00000000,0,0.00000116,80744,80806,78,0.00059155
1716606572.21014476,0.02238133,3940,0.00037054,0.00000000,0,0.00000114,80806,80859,71,0.00051590
1716606572.31015515,0.02301202,3911,0.00040904,0.00000000,0,0.00000098,80859,80924,78,0.00050092
1716606572.41011381,0.02351984,3859,0.00038416,0.00000000,0,0.00000124,80924,80976,78,0.00056244
1716606572.51026678,0.02382272,3869,0.00037523,0.00000000,0,0.00000091,80976,81045,82,0.00053751
1716606572.61029506,0.02322527,3913,0.00047259,0.00000000,0,0.00000101,81045,81110,88,0.00046206
1716606572.71024418,0.02651294,3911,0.00053377,0.00000000,0,0.00000101,81110,81171,83,0.00048992
1716606572.81051111,0.02275938,3934,0.00037278,0.00000000,0,0.00000120,81171,81227,73,0.00056230
1716606572.91045213,0.02357103,3915,0.00033155,0.00000000,0,0.00000095,81227,81274,63,0.00050427
1716606573.01040697,0.02415443,3887,0.00038569,0.00000000,0,0.00000088,81274,81332,70,0.00050034
1716606573.11067867,0.02273693,3899,0.00029402,0.00000000,0,0.00000102,81332,81378,67,0.00049306
1716606573.21058297,0.02274019,3927,0.00042955,0.00000000,0,0.00000122,81378,81437,83,0.00051052
1716606573.31063700,0.02614380,3963,0.00070211,0.00000000,0,0.00000099,81437,81474,75,0.00048691
1716606573.41079187,0.02446882,3916,0.00042736,0.00000000,0,0.00000151,81474,81523,74,0.00048728
1716606573.51075697,0.02219392,3895,0.00033175,0.00000000,0,0.00000134,81523,81578,91,0.00047451
1716606573.61082768,0.02816413,3903,0.00053022,0.00000000,0,0.00000108,81578,81641,80,0.00047411
1716606573.71063185,0.02525531,3886,0.00040300,0.00000000,0,0.00000097,81641,81704,90,0.00046185
1716606573.81058431,0.02180595,3915,0.00064163,0.00000000,0,0.00000099,81704,81749,87,0.00048287
1716606573.91093779,0.02342413,3893,0.00041622,0.00000000,0,0.00000090,81749,81803,87,0.00027075
1716606574.01081157,0.02603929,3874,0.00036264,0.00000000,0,0.00000092,81803,81869,82,0.00051413
1716606574.11078811,0.02356651,3835,0.00064777,0.00000000,0,0.00000086,81869,81914,77,0.00048456
1716606574.21079707,0.02029542,3851,0.00032032,0.00000000,0,0.00000057,81914,81969,79,0.00021863
1716606574.31098652,0.02251728,3855,0.00028549,0.00000000,0,0.00000081,81969,82015,65,0.00045094
1716606574.41100025,0.02548940,3868,0.00054745,0.00000000,0,0.00000120,82015,82052,86,0.00048648
1716606574.51092553,0.02457338,3858,0.00111465,0.00000000,0,0.00000099,82052,82097,104,0.00048578
1716606574.61004996,0.02237604,3857,0.00041020,0.00000000,0,0.00000091,82097,82117,69,0.00019621
1716606574.70986223,0.02413886,3829,0.00043933,0.00000000,0,0.00000105,82117,82175,77,0.00044810
1716606574.81104279,0.02328213,3807,0.00038452,0.00000000,0,0.00000082,82175,82223,70,0.00024382
1716606574.91022539,0.02274652,3848,0.00052862,0.00000000,0,0.00000099,82223,82292,96,0.00048793
1716606575.01012564,0.02294725,3772,0.00046912,0.00000000,0,0.00000078,82292,82347,93,0.00045100
1716606575.11009812,0.02320346,3852,0.00054714,0.00000000,0,0.00000111,82347,82384,84,0.00070438
1716606575.20999765,0.02324313,3842,0.00041248,0.00000000,0,0.00000118,82384,82422,78,0.00047645
1716606575.31026506,0.02308802,3820,0.00040865,0.00000000,0,0.00000095,82422,82464,76,0.00049261
1716606575.40978980,0.02417370,3814,0.00050134,0.00000000,0,0.00000107,82464,82522,88,0.00044609
1716606575.50988722,0.02381385,3793,0.00047659,0.00000000,0,0.00000087,82522,82529,88,0.00050682
1716606575.61003900,0.02790363,3778,0.00066918,0.00000000,0,0.00000095,82529,82568,98,0.00055140
1716606575.70999932,0.02368321,3889,0.00060039,0.00000000,0,0.00000127,82568,82611,97,0.00050241
1716606575.81002045,0.03960745,3839,0.00047694,0.00000000,0,0.00000134,82611,82668,86,0.00057054
1716606575.90987873,0.02288720,3893,0.00038985,0.00000000,0,0.00000116,82668,82732,88,0.00048055
1716606576.01008987,0.02422276,3809,0.00065594,0.00000000,0,0.00000075,82732,82809,118,0.00072341
1716606576.11013317,0.02320237,3833,0.00052826,0.00000000,0,0.00000095,82809,82866,86,0.00066841
1716606576.20999932,0.02319469,3877,0.00046801,0.00000000,0,0.00000100,82866,82895,69,0.00051469
1716606576.30998945,0.02461779,3897,0.00056447,0.00000000,0,0.00000147,82895,82950,105,0.00053526
1716606576.41007471,0.02950659,3912,0.00040210,0.00000000,0,0.00000097,82950,83005,83,0.00050478
1716606576.51020694,0.02476474,3852,0.00089497,0.00000000,0,0.00000095,83005,83028,89,0.00048176
1716606576.61022997,0.02587369,3869,0.00104706,0.00000000,0,0.00000138,83028,83070,108,0.00047785
1716606576.71030307,0.02306840,3867,0.00061946,0.00000000,0,0.00000102,83070,83128,98,0.00035254
1716606576.81027746,0.02388193,3847,0.00041195,0.00000000,0,0.00000087,83128,83156,81,0.00052644
1716606576.91028810,0.02364802,3891,0.00040246,0.00000000,0,0.00000091,83156,83187,79,0.00050615
1716606577.01055002,0.02347617,3861,0.00033452,0.00000000,0,0.00000094,83187,83215,68,0.00049880
1716606577.11056733,0.02060890,3875,0.00029856,0.00000000,0,0.00000078,83215,83264,67,0.00049281
1716606577.21045923,0.02471910,3858,0.00051449,0.00000000,0,0.00000080,83264,83272,76,0.00048221
1716606577.31064177,0.02223160,3809,0.00036780,0.00000000,0,0.00000112,83272,83301,73,0.00048072
1716606577.41063237,0.02279258,3818,0.00046592,0.00000000,0,0.00000160,83301,83323,77,0.00048600
1716606577.51058125,0.02542726,3835,0.00069535,0.00000000,0,0.00000101,83323,83377,76,0.00047484
1716606577.61048961,0.02394280,3803,0.00026023,0.00000000,0,0.00000116,83377,83420,62,0.00048673
1716606577.71081424,0.02324628,3837,0.00071425,0.00000000,0,0.00000085,83420,83445,74,0.00048662
1716606577.81077266,0.02335933,3854,0.00049856,0.00000000,0,0.00000110,83445,83515,93,0.00044273
1716606577.91067791,0.02820238,3890,0.00083435,0.00000000,0,0.00000116,83515,83554,86,0.00032693
1716606578.01066899,0.02370829,3867,0.00047404,0.00000000,0,0.00000105,83554,83586,76,0.00048000
1716606578.11068439,0.02415128,3821,0.00035051,0.00000000,0,0.00000117,83586,83606,76,0.00047305
1716606578.20994973,0.02338679,3885,0.00032810,0.00000000,0,0.00000109,83606,83634,74,0.00048773
1716606578.31085634,0.02303683,3799,0.00050340,0.00000000,0,0.00000087,83634,83673,71,0.00048055
1716606578.41080022,0.02204462,3793,0.00040408,0.00000000,0,0.00000110,83673,83666,70,0.00027722
1716606578.51106429,0.02181736,3739,0.00036748,0.00000000,0,0.00000079,83666,83698,79,0.00034376
1716606578.61099887,0.02366997,3766,0.00065742,0.00000000,0,0.00000108,83698,83688,70,0.00048044
1716606578.71095395,0.02161723,3777,0.00066905,0.00000000,0,0.00000108,83688,83717,84,0.00034816
1716606578.81097341,0.02154027,3795,0.00056896,0.00000000,0,0.00000100,83717,83745,90,0.00070130
1716606578.90998459,0.02294799,3759,0.00034440,0.00000000,0,0.00000085,83745,83772,79,0.00021997
1716606579.01008964,0.02211728,3810,0.00030404,0.00000000,0,0.00000126,83772,83779,65,0.00051247
1716606579.11010122,0.02221951,3771,0.00054198,0.00000000,0,0.00000134,83779,83782,68,0.00048255
1716606579.20989203,0.02287687,3804,0.00054749,0.00000000,0,0.00000089,83782,83829,76,0.00047839
1716606579.31023836,0.02269492,3747,0.00057180,0.00000000,0,0.00000142,83829,83817,75,0.00049742
1716606579.41014743,0.02269651,3726,0.00043803,0.00000000,0,0.00000106,83817,83878,84,0.00052081
1716606579.51012182,0.02479446,3709,0.00047227,0.00000000,0,0.00000100,83878,83923,74,0.00054039
1716606579.60997891,0.02424382,3698,0.00036908,0.00000000,0,0.00000130,83923,83984,89,0.00059556
1716606579.70997810,0.02139326,3731,0.00040675,0.00000000,0,0.00000107,83984,84047,77,0.00047932
1716606579.80993032,0.02309955,3747,0.00042413,0.00000000,0,0.00000124,84047,84102,77,0.00048232
1716606579.90989757,0.02429758,3786,0.00052991,0.00000000,0,0.00000124,84102,84144,78,0.00047049
1716606580.01011848,0.02262577,3727,0.00045356,0.00000000,0,0.00000101,84144,84128,67,0.00050570
1716606580.11004901,0.02204136,3752,0.00050943,0.00000000,0,0.00000114,84128,84167,79,0.00047559
1716606580.21002340,0.02259892,3779,0.00044602,0.00000000,0,0.00000118,84167,84209,68,0.00046992
1716606580.31006622,0.02410846,3732,0.00046018,0.00000000,0,0.00000159,84209,84267,93,0.00065149
1716606580.41000271,0.02399783,3804,0.00038478,0.00000000,0,0.00000128,84267,84303,73,0.00047371
1716606580.51018071,0.02346687,3769,0.00024662,0.00000000,0,0.00000158,84303,84349,80,0.00048618
1716606580.61010575,0.02268471,3755,0.00041861,0.00000000,0,0.00000114,84349,84385,62,0.00046324
1716606580.71031356,0.02235482,3751,0.00056613,0.00000000,0,0.00000135,84385,84430,87,0.00037831
1716606580.81033874,0.02120831,3716,0.00045778,0.00000000,0,0.00000106,84430,84453,75,0.00050803
1716606580.91033030,0.02737413,3776,0.00062527,0.00000000,0,0.00000097,84453,84444,79,0.00050459
1716606581.01043677,0.02335077,3732,0.00034792,0.00000000,0,0.00000139,84444,84462,69,0.00047749
1716606581.11045480,0.02374997,3717,0.00038128,0.00000000,0,0.00000103,84462,84516,84,0.00048231
1716606581.21043205,0.02119073,3753,0.00033654,0.00000000,0,0.00000090,84516,84540,52,0.00046208
1716606581.31046510,0.02746030,3775,0.00027513,0.00000000,0,0.00000125,84540,84566,54,0.00043653
1716606581.41060543,0.02280509,3744,0.00041325,0.00000000,0,0.00000108,84566,84609,79,0.00046736
1716606581.51067066,0.02505092,3767,0.00027389,0.00000000,0,0.00000112,84609,84652,62,0.00051549
1716606581.61052632,0.02067512,3749,0.00043536,0.00000000,0,0.00000096,84652,84677,62,0.00047883
1716606581.71075892,0.02171429,3711,0.00054966,0.00000000,0,0.00000118,84677,84719,91,0.00047506
1716606581.81063843,0.02169953,3734,0.00068664,0.00000000,0,0.00000094,84719,84690,71,0.00047426
1716606581.91076589,0.02216719,3734,0.00048147,0.00000000,0,0.00000125,84690,84702,73,0.00046779
1716606582.01070952,0.02424217,3732,0.00049118,0.00000000,0,0.00000100,84702,84703,78,0.00051470
1716606582.11087561,0.02345311,3743,0.00036098,0.00000000,0,0.00000142,84703,84705,71,0.00047136
1716606582.21091771,0.02427541,3695,0.00045361,0.00000000,0,0.00000100,84705,84744,71,0.00047565
1716606582.31083417,0.02149778,3730,0.00041849,0.00000000,0,0.00000090,84744,84772,59,0.00047744
1716606582.41080999,0.02290586,3706,0.00040337,0.00000000,0,0.00000082,84772,84804,78,0.00047511
1716606582.51082969,0.02310610,3755,0.00039500,0.00000000,0,0.00000082,84804,84858,77,0.00073698
1716606582.61097789,0.02205837,3724,0.00046915,0.00000000,0,0.00000109,84858,84897,72,0.00053039
1716606582.71027589,0.02133947,3658,0.00040727,0.00000000,0,0.00000108,84897,84925,60,0.00046404
1716606582.80966330,0.02259687,3773,0.00049000,0.00000000,0,0.00000132,84925,84961,76,0.00047203
1716606582.91009808,0.02223898,3676,0.00033047,0.00000000,0,0.00000103,84961,85001,69,0.00052844
1716606583.01014400,0.02284849,3683,0.00055723,0.00000000,0,0.00000102,85001,85050,71,0.00055176
1716606583.10973668,0.02112951,3715,0.00045989,0.00000000,0,0.00000084,85050,85110,79,0.00052640
1716606583.21000433,0.01988685,3600,0.00053942,0.00000000,0,0.00000104,85110,85128,67,0.00074093
1716606583.31021547,0.02027879,3686,0.00035197,0.00000000,0,0.00000097,85128,85170,71,0.00044403
1716606583.40981889,0.02217319,3707,0.00067577,0.00000000,0,0.00000092,85170,85176,84,0.00048641
1716606583.50997949,0.02225288,3682,0.00037656,0.00000000,0,0.00000111,85176,85212,79,0.00048544
1716606583.61001849,0.02192546,3730,0.00029109,0.00000000,0,0.00000105,85212,85266,70,0.00047566
1716606583.70995736,0.02264678,3701,0.00043876,0.00000000,0,0.00000111,85266,85292,68,0.00049972
1716606583.80989766,0.02080773,3752,0.00038323,0.00000000,0,0.00000140,85292,85320,59,0.00047376
1716606583.90995932,0.02140538,3727,0.00042839,0.00000000,0,0.00000096,85320,85361,75,0.00046759
1716606584.00999689,0.02356620,3698,0.00078468,0.00000000,0,0.00000105,85361,85392,80,0.00048382
1716606584.11000395,0.02231935,3698,0.00052518,0.00000000,0,0.00000103,85392,85436,85,0.00046447
1716606584.20999455,0.02076755,3681,0.00035934,0.00000000,0,0.00000088,85436,85479,63,0.00046701
1716606584.31001830,0.02175192,3758,0.00047999,0.00000000,0,0.00000100,85479,85520,86,0.00050864
1716606584.41014838,0.02238322,3694,0.00062483,0.00000000,0,0.00000130,85520,85505,69,0.00048508
1716606584.51021099,0.02163425,3677,0.00060195,0.00000000,0,0.00000102,85505,85555,93,0.00048500
1716606584.61028004,0.02151459,3738,0.00053213,0.00000000,0,0.00000083,85555,85567,79,0.00048420
1716606584.71036005,0.02310705,3694,0.00043119,0.00000000,0,0.00000114,85567,85598,76,0.00051457
1716606584.81031179,0.02307590,3728,0.00086081,0.00000000,0,0.00000113,85598,85596,85,0.00050536
1716606584.91030312,0.02474785,3647,0.00066497,0.00000000,0,0.00000126,85596,85645,92,0.00050068
1716606585.01049352,0.02300613,3606,0.00051978,0.00000000,0,0.00000124,85645,85642,82,0.00044668
1716606585.11046433,0.02139071,3674,0.00076728,0.00000000,0,0.00000090,85642,85660,92,0.00051187
1716606585.21048594,0.02089816,3639,0.00051744,0.00000000,0,0.00000107,85660,85735,97,0.00046949
1716606585.31062937,0.02210126,3727,0.00036712,0.00000000,0,0.00000103,85735,85800,77,0.00048039
1716606585.41060996,0.02137674,3639,0.00078733,0.00000000,0,0.00000094,85800,85831,82,0.00048350
1716606585.51048732,0.02554437,3660,0.00038380,0.00000000,0,0.00000119,85831,85857,83,0.00049545
1716606585.61080813,0.02043490,3686,0.00045093,0.00000000,0,0.00000101,85857,85898,79,0.00065725
1716606585.71080899,0.02025328,3583,0.00056570,0.00000000,0,0.00000112,85898,85928,88,0.00046362
1716606585.81078243,0.01965326,3666,0.00053163,0.00000000,0,0.00000100,85928,85978,82,0.00048660
1716606585.91065550,0.02396630,3631,0.00073470,0.00000000,0,0.00000116,85978,86028,104,0.00073086
1716606586.01101923,0.02198801,3681,0.00056228,0.00000000,0,0.00000120,86028,86088,103,0.00046971
1716606586.11093450,0.02279370,3692,0.00047142,0.00000000,0,0.00000148,86088,86135,88,0.00050339
1716606586.21089411,0.02293770,3706,0.00055913,0.00000000,0,0.00000125,86135,86194,93,0.00025073
1716606586.31082058,0.02177439,3716,0.00058359,0.00000000,0,0.00000105,86194,86222,99,0.00047400
1716606586.40998507,0.02186179,3728,0.00133768,0.00000000,0,0.00000099,86222,86185,89,0.00050600
1716606586.50983381,0.02250314,3766,0.00056762,0.00000000,0,0.00000097,86185,86237,92,0.00043468
1716606586.61096692,0.02340457,3726,0.00063157,0.00000000,0,0.00000102,86237,86282,101,0.00044704
1716606586.70961356,0.02461021,3733,0.00038911,0.00000000,0,0.00000118,86282,86355,97,0.00051127
1716606586.80963564,0.02588823,3765,0.00075372,0.00000000,0,0.00000115,86355,86370,93,0.00070299
1716606586.91010332,0.02091114,3772,0.00063691,0.00000000,0,0.00000074,86370,86410,103,0.00052976
1716606587.01006365,0.02510323,3743,0.00075392,0.00000000,0,0.00000106,86410,86432,104,0.00047881
1716606587.10975122,0.02689741,3759,0.00162400,0.00000000,0,0.00000124,86432,86384,151,0.00070475
1716606587.20997691,0.02272780,3738,0.00046419,0.00000000,0,0.00000109,86384,86447,101,0.00069365
1716606587.30985451,0.02507457,3769,0.00068255,0.00000000,0,0.00000099,86447,86498,117,0.00031057
1716606587.40993714,0.02140554,3752,0.00071559,0.00000000,0,0.00000106,86498,86494,124,0.00048226
1716606587.50998068,0.02374498,3739,0.00063962,0.00000000,0,0.00000150,86494,86552,95,0.00048402
1716606587.61004472,0.02224454,3745,0.00060982,0.00000000,0,0.00000083,86552,86559,104,0.00048067
1716606587.71007133,0.02443212,3778,0.00065436,0.00000000,0,0.00000110,86559,86594,99,0.00063228
1716606587.80991960,0.02117396,3772,0.00069188,0.00000000,0,0.00000129,86594,86603,99,0.00038564
1716606587.90990186,0.02100577,3789,0.00046330,0.00000000,0,0.00000114,86603,86657,77,0.00052732
1716606588.01009083,0.02340343,3757,0.00059862,0.00000000,0,0.00000107,86657,86713,93,0.00048186
1716606588.11000109,0.02453289,3728,0.00082850,0.00000000,0,0.00000088,86713,86724,84,0.00048480
1716606588.20999479,0.02268600,3762,0.00046553,0.00000000,0,0.00000150,86724,86772,85,0.00018851
1716606588.31004548,0.02275136,3753,0.00038847,0.00000000,0,0.00000109,86772,86824,85,0.00051448
1716606588.41020083,0.02434974,3752,0.00085971,0.00000000,0,0.00000138,86824,86845,96,0.00046889
1716606588.51012063,0.02192136,3744,0.00051256,0.00000000,0,0.00000133,86845,86890,81,0.00070729
1716606588.61029410,0.02293434,3732,0.00074572,0.00000000,0,0.00000132,86890,86901,101,0.00047948
1716606588.71028757,0.02258914,3718,0.00047820,0.00000000,0,0.00000102,86901,86915,84,0.00046857
1716606588.81028056,0.02243776,3687,0.00037928,0.00000000,0,0.00000098,86915,86950,76,0.00068988
1716606588.91054130,0.02655063,3674,0.00110126,0.00000000,0,0.00000097,86950,86996,98,0.00046506
1716606589.01058388,0.02402154,3686,0.00050605,0.00000000,0,0.00000108,86996,87051,95,0.00048803
1716606589.11048555,0.02274561,3629,0.00055858,0.00000000,0,0.00000102,87051,87124,114,0.00070316
1716606589.21056485,0.02381088,3679,0.00051973,0.00000000,0,0.00000087,87124,87170,92,0.00047162
1716606589.31061339,0.02303761,3628,0.00067704,0.00000000,0,0.00000089,87170,87169,107,0.00046701
1716606589.41064572,0.02258890,3611,0.00060486,0.00000000,0,0.00000119,87169,87203,89,0.00045832
1716606589.51075125,0.02361822,3670,0.00101687,0.00000000,0,0.00000095,87203,87230,88,0.00042490
1716606589.61087608,0.02259896,3632,0.00056970,0.00000000,0,0.00000137,87230,87244,82,0.00043222
